1,ゲームの敵が強すぎて勝てない。
1,ゲームの発売日が延期になって、とても悲しかった。
2,ゲームもプラモも積みすぎたな。
3,ゲームをして、友達に勝った。
1,ゲームをしていたら一日が終わって後悔した。
1,ゲーム機の容量が足りなくなってきた。
1,ケガをしてしまったせいで行くはずの旅行に行けなかった。
1,ゲリラ豪雨にやられた。
2,コートが欲しい。
2,コーヒーをレンジで温めたのに忘れた。
3,コーヒーを飲みながら美味しいチョコレートを食べる。
1,コーヒー飲みすぎたせいで、お腹が痛い。
3,このキャラかっこいい。
3,この時間に眠くなるのは生活習慣が改善されつつあるということなのか。
1,この時期の耳鼻科は、とても混んでいる。
1,この授業よくわからない。
3,この前の飲み会では久々に会えた人もいて嬉しかった。
3,この前家族でご飯を食べにいきました。
3,この前友人達との飲み会があって、楽しかった。
1,ごみ袋が重いので捨てるのがしんどい。
1,これから行うプレゼンテーションがとても不安で緊張している。
1,今月は収入が少なかった。
2,コンサートを見に行けなかった。
2,コンタクトが無くなったので、買いに行った。
3,コンタクトが無くなりそうだったから、買いに行った。
2,コンビニでアイスを買った。
1,コンビニでお昼ご飯を購入したら885円もかかってしまった。
2,コンビニで飲み物を買った。
3,コンビニで買った新商品のアイスが美味しかった。
3,コンビニのくじでアイスが当たった。
1,ご飯が美味しくなかった。
3,サークルに顔を出して後輩にアドバイスできた。
2,サークルの引退式があった。
3,サークルの飲み会がこじんまりとしていたけど楽しかった。
2,サークルの夏旅行から帰って来た。
3,サークルの帰りにサイゼ行った。
3,サークルの先輩と同期で忘年会をした。
3,サークルの仲間と旅行に行った。
3,サークルの同期と飲み会。
1,サークルをやめてしまった。
1,ささいなことで母親とけんかしてしまった。
1,ささくれが出来た。
2,さっきスマホで撮った写真の整理をした。
1,サポートセンターに問い合わせてみたが、質問の趣旨が理解されなかったらしい。
3,さぼりがちだった筋トレを再開しようと決心した。
1,さぼり癖が治らない。
3,サラダチキンのカラムーチョ味が美味しかった。
3,シェーキーズで２リットルのパフェを三人で完食した。
3,ジオラマの工作はとても楽しい。
3,しばらく一緒に横を歩いてくれたどこかの飼い猫さんがかわいかった。
1,しばらく見ないうちにいろいろなことが変わっていて、把握するのに手間取った。
3,しばらく買い物に行かなくていいくらい、大量に食べ物を買った。
2,ジムで筋トレや運動を行ったら筋肉痛になった。
3,ジムで重いウェイトを持ち上げられるようになって嬉しい。
3,ジョイポリスで全力で遊んだ。
3,ジョジョはやっぱり面白い。
3,シンドラーのリストという映画を見て、感じるものが多くあった。
3,スイカが育ってきたので大きく育つのが楽しみだ。
3,スーパーで懐かしいフエラムネを見つけたので買った。
2,スーパーで買い物した。
2,スーパーにおつかいに行った。
2,スーパーに夕食の食材を買いに行った。
3,スキーにいった。
1,スケジュール管理に失敗して、約束を破ってしまった。
2,すごい懐かしい曲を聴いた。
2,スターバックスでダークモカチップフラペチーノを注文した。
3,スタバおいしい。
3,ずっとほしかったスニーカーを買った。
3,ずっと気になっていた店に入れた。
3,ずっと行きたかった美術展にやっと行けた。
2,ずっと寝ていた。
1,ずっと読んでいた漫画が完結した。
1,ずっと鼻水が止まらなかった。
2,ストーブがないと寒い日だった。
1,ストライキのせいで電車が運休してた。
1,ストレスで病気にかかってしまった。
3,スパゲッティを作ったらうまくできた。
1,スピード違反でしょっぴかれた。
3,スポッチャでオールした。
1,スマートフォンが壊れかけている。
2,スマホアプリに課金した。
3,スマホから楽しかった日の思い出の写真が出てきて、癒やされた。
1,スマホのOSをアップデートしたらアプリが使えなくなった。
1,スマホのイヤホンジャックが壊れて嫌な気分になった。
2,スマホのバッテリーちょっとへたってきたかな。
1,スマホの画面が割れてしまった。
1,セーターが縮んでしまってショックだった。
1,せっかくの飲み会だったけど、あまりお酒は飲めなかった。
1,せっかく並んだのに何も買えないとは。
2,セミが鳴いていると夏だと感じる。
3,ゼミで研究の進捗報告をしたが、アドバイスをもらえて良かった。
2,ゼミの進捗報告書を書いた。
1,センター試験の模試の結果が悪くてショックだった。
2,ソニーが魔法力測定器を開発、どうやって開発するのか気になる。
3,ソフトドリンクが一番おいしいことに気づく。
3,ソフトバンクの特典で31のアイスを貰った。
1,タートルネック着ているけど寒い。
1,大会出場を逃してしまい悲しい。
3,タイトルだけ知っていたアニメを見たら思っている以上に面白かった。
1,タイムが縮まんない。
3,タイムセールの先着に勝利した。
1,たくさん歩いて疲れた。
1,たくさん勉強したのに、テストがまったく解けなかった。
1,タクシーが捕まらなかったので、歩いて帰って来た。
3,たまったポイントでヘッドホンを買った。
3,ためてた録画をまとめて見れて良かった。
1,ダラダラしすぎて、研修の予習がろくにできなかった。
2,だんだん寒くなってきたので冬服を出さなければ。
2,チーズケーキを作った。
1,チケット外れた。
1,知人が入院したらしい。
3,チャーハン作った。
1,ちょっと休むつもりがかなりの時間が経っていた。
1,ついつい夜更かししてしまった。
3,ツイッターでいいねがついた。
1,疲れて目が痛い。
1,つまづいて骨折してしまった。
3,デートに行った。
2,でかいパフェを注文したら、開始5分でしんどくなった。
1,テストがいつまでも続く。
3,テストが簡単だった。
3,テストで、平均点くらいの点が取れた。
1,テストで失敗した。
3,テストの結果が良かった。
1,テスト終わったら何しようかと考えすぎてテスト勉強をしていない。
1,テスト全然わからなかった。
1,テスト勉強で遅くまで起きていて疲れた。
1,テスト勉強をした。
2,テレビでクイズ番組を見た。
2,テレビでバラエティ番組を見た。
3,テレビで観た『シン・ゴジラ』がとても面白かった。
3,テレビで芸人さんのコントを見ました。
3,テレビで見たお店に足を運んだ。
3,テレビドラマのインターホンの音に反応して飼い犬が玄関に駆けていった。
3,テレビに友達が出てて驚いた。
2,テレビを見たが、特に面白くなかった。
3,どうぶつの森でレアアイテムのミヤマクワガタを捕まえた。
2,とくにすることがないので、早めに寝ようと思う。
2,どこの店で食べるか迷ったからとりあえずラーメン屋に入った。
3,となりのトトロは面白かった。
1,トラブルによって会社から指示された課題を遅れて提出してしまった。
3,どら焼きはおいしい。
1,どんどん授業が難しくなっていく。
1,なぜかお腹が痛い。
1,なぜか咳が止まらない。
1,なんか今日思ってた3倍暑いのやけど。
1,なんか電車止まってたから歩いて帰った。
2,なんだか心がもやもやする一日だった。
1,なんでまだ暗いのに起きなきゃいけないんだか。
1,なんでも後回しにする癖のせいで課題はいつも徹夜でこなすことになる。
1,なんで電車遅れるかな。
1,なんで東京なのにこんな寒いの。
1,なんとなくテレビを見ていたが面白くなかった。
1,なんとなく体調が良くなかったので、今日は寝ていよう。
3,ニキビが少し減ってきた。
3,ニコニコ生放送にて歌配信を行ったら多くの人が来てくれた。
1,ネタがシャリよりも小さかった。
2,ネットでダンス動画を観た。
3,ネットで知り合った外国人と文通を始めることになった。
2,ネットで話題になっている事件について調べた。
3,ネットのアニメ放送を見たら面白かった。
3,ネット麻雀が楽しい。
1,ノートパソコンの性能があまり良くない。
1,ノート買って帰ろうと思ったのに忘れた。
1,バイト５連勤で疲れた。
2,バイトがハードワークで、休憩になかなか入れなかった。
1,バイトが辛かったので、辞めた。
1,バイトが長引いて最悪だった。
3,バイトで稼いだお金で、家族を連れて焼肉に行った。
1,バイトで客に怒られた。
1,バイトで失敗をしてしまい、落ち込んだ。
1,バイトで新しいことをして大変だった。
1,バイトで疲れた。
1,バイトで疲れて家に帰ったら、すぐにソファーで寝込んでしまった。
2,バイトに行った。
1,バイトのレジでマイナスを出してしまった。
2,バイトの後輩にレジを教えた。
3,バイトの仕事でした売り場づくりがうまくいった。
3,バイトの時給が上がった。
3,バイトの仲間と旅行に行った。
3,バイトの同僚とご飯へ行く約束をした。
1,バイトの連勤で疲れた。
2,バイト後、お腹が減ったからコンビニで揚げ物を買って食べた。
3,バイト後のラーメンは美味しかった。
1,バイト先が異常に混んだ。
1,バイト先でミスをして先輩に怒られた。
1,バイト先で怒られた。
2,バイト先に同じ中学の人がいて驚いた。
3,バイト先に来たお客さんに接客を褒められた。
3,バイト先に旅行のお土産を買っていった。
3,バイト先の人に誕生日を祝ってもらった。
3,バイト先の先輩にラーメンをおごってもらった。
3,バイト先の店長に子供が生まれた。
3,バイト代で新しいパソコンを買った。
1,バイト中とても眠かった。
1,バイト中にお客さんからクレームをもらった。
1,バイト中に手を挟んだ。
2,バイト漬けの一日だった。
1,バスケでケガしてしまった、痛い。
1,パスタ用の麺がなくなった。
1,パスワードを忘れて、問い合わせが面倒だった。
3,バス停に行ったらちょうどバスが来るところだった。
1,パソコンからウィルスが検出されて少し驚いた。
1,パソコンが突然シャットダウンしてデータが消失した。
3,パチンコをやめる決心がついた。
2,バッグの下見をするつもりで店にきたら、つい買ってしまった。
1,パッチ同士が競合してうまく当たらなかった。
1,バッティングセンターに行ったが一回も当たらなかった。
3,パフェ美味しい。
2,パワーポイントを作った。
3,パンケーキ美味しかった。
2,ハンコのインクがなくなったので、とりあえずホワイトボードマーカーのインクを詰めた。
2,ハンドクリームを新しいものにした。
3,ピアノを練習したことで新しい曲を弾けるようになった。
1,ビーサンが電車の扉に挟まれる悲劇。
1,ビールの苦さがどうにもまだ慣れない。
2,ヒゲが伸びやすくなってきた。
1,ひげ剃りをしないで外出した。
3,ピザとワインを専門としている店のワインが美味しかった。
3,ピザ食べ放題を奢られる。
3,ヒトカラしてきた。
2,ひとりでゲームをやるよりみんなでやったほうが断然面白い。
1,ファイルのデータを保存し忘れた。
2,フィルターの種類について勉強した。
3,プールでたくさん泳いで疲れたけど楽しかった。
3,プールに行って楽しかった。
1,ふと気が付いたら真夜中になっていて、明日朝早いので後悔した。
3,プラモデルの塗装がうまくいった。
1,プリンターの調子が悪くてお母さんが困っていた。
1,プリンタのインクがなくなったので印刷できなかった。
3,フルグラが安かったので12袋買い込んだ。
3,プログラミングの課題を夜遅くまで友達とがんばった。
1,プログラミングの勉強をしているがなかなか理解ができない。
1,プログラムが全然思った通りに動かないんですけど。
3,プログラムが捗る。
3,プログラムが予定以上に順調に進んでいる。
3,プログラムで詰まっていた部分が解消された。
1,プログラムのバグが取れない。
1,プログラムを公開しようとしたらエラーが出た。
3,ブロック決勝大会出場しました。
1,プロテクターが3枚必要なことに気づく。
1,ペペロンチーノを作ったが、うまく乳化せず失敗した。
3,ペンタブを買った。
1,ボウリングをしたらスコアが23だった。
3,ホームステイ先だった家の娘さんと日本で遊んだ。
2,ホームセンターに行って工具を買ってきた。
1,ボーリングでガターを連発してしまった。
1,ボーリングを10ゲームやって、スコア100を1度も超えることが出来なかった。
1,ボールペンがことごとくインク切れで書けない。
1,迷子になった。
3,マウントアダプターを買ってレンズを取り付けられるようにした。
1,また課題出された。
1,また風邪ひいた。
2,ミックスボイスの出し方が相変わらず分からなくて苦戦。
3,ミニライブ、凄かったな。
2,むさしの号が混んでる。
2,メガネの度を上げた。
1,メガネをかけながら寝たせいで、メガネ壊れちゃった。
1,めちゃくちゃ外が寒く、風邪をひきそうだった。
1,めっちゃ寒いのに薄着してきてしまった。
3,めっちゃ久しぶりに映画見に行った。
2,めっちゃ寝た。
3,メディア芸術祭の体験型の作品を鑑賞して楽しんだ。
2,メモのアプリの仕様がよくわからない。
1,メンテナンスが終わったと思ったら、今度はサーバが混雑でなかなか出来ない。
3,もうそろ指の皮くっつくらしーぞ。
3,モスチキン美味しい。
1,もたもたして電話を取り逃した。
2,モンスターハンターを早くやりたい。
3,やっとライブBDが届いた。
2,やっと八王子着いた。
3,やっぱり野球は楽しい。
1,やばいやばいやばいPCがグラボ認識してない。
2,ユングフラウヨッホに登山鉄道に乗って行った。
1,よく通っていた近くのTSUTAYAが閉店した。
3,ラーメンを注文したらサービスでライスをもらえて嬉しかった。
3,ライブに当選した。
1,ライブのチケットに落選してしまい悲しい。
3,ライブのチケット当たったー！
3,ライブ行ってきたけど最高だった。
3,ラジオに投稿したネタが読まれた。
1,レジを失敗したので店長から注意された。
1,レジを打ち間違えて、お客様と上席者の両方から怒られた。
3,レストランでスパゲッティを食べて、おいしかった。
1,レストランで飲み物をこぼして恥ずかしかった。
2,レポートを書いた。
2,レポートを書くために、パソコンの電源を入れた。
1,レポート作成に追われて忙しかった。
2,レモンティーが飲みたいと思って買ったけど、結局まだ飲んでない。
2,レンタルビデオ店にCDを借りに行った。
1,安売りしていたゲームをたくさん買ってしまい、お金がない。
1,以前よりおでこが広がってきた気がする。
2,意見交換の結果、やはり最新作は面白くないとの結論に至った。
1,移動が長距離すぎて、体調崩した。
3,衣替えの時期なので服を買った。
1,違法なサイトが横行していて、腹立たしい。
3,一人でラーメンを食べた。
3,一人で映画を見に行った。
3,一人暮らししてる人の家に行って友達とワイワイするのは楽しい。
1,一人暮らしの兄が実家に帰ってきた。
3,一度も信号につかまらず学校まで来れた。
2,一日に2回プレゼンの発表をした。
1,一日を振り返っても嬉しいことが見当たらなかった。
1,一日中机に向かっていたら腰を痛めて辛い。
1,一日中宿題しても終わらなかった。
2,一日中寝ていた。
2,引っ越しで使う段ボールを集めた。
1,飲みすぎて二日酔い。
2,飲み会で、友達に「お酒そんなに飲まないんだね」って言われた。
3,飲み会の後ラーメンを食べた。
1,飲食店バイトで覚えが悪くて、よく怒られていた。
1,雨が降ったので最悪だった。
1,雨が止まないので洗濯することが出来なくて困った。
1,雨だからって久々にサンダルじゃなくて靴はいたのに、雨強すぎて靴下までビッショリや。
1,雨のせいで電車のダイヤが乱れていて、授業に遅刻した。
3,雨の日にディズニーランドにいったらガラガラだった。
2,雨の日に田んぼの近くの道路に行くと、蛙がたくさんいる。
1,雨の予報を見逃して、雨に打たれた。
1,雨降ってるのに傘持ってない。
3,雨上がりの晴れた道を通って学校に行った。
3,運転免許をとれたので、うれしかった。
2,運動のために一駅ぶんの距離を歩いた。
3,映画が思ったより面白かった。
2,英語の課題をやった。
1,英語の授業で難しい課題が出されて大変だ。
3,英語の成績が伸びた。
1,英文法の勉強をしていたが、あまり分からなかった。
1,液晶画面の見すぎで目が疲れた。
3,駅から学校までの最短ルートを発見した。
1,駅で外国人の人に道を聞かれて困った。
3,駅で偶然に中学時代の友人と再会した。
3,駅のイルミネーションが綺麗だった。
2,駅まで自転車で走った。
2,駅前のイベントに興味があったので行ってきた。
3,駅前の電気屋に修理を頼んだら、丁寧に対応してくれた。
1,駅前の椋鳥うるさすぎる。
2,演歌歌手をしているおじさんがCDをくれた。
3,演習が早くに終わったのでその分早く帰れた。
2,演舞の構成を考えた。
3,演舞の練習をした。
1,塩の味しかしない。
2,往復4時間以上かけてさいたまから秋葉原を自転車で移動した。
2,横浜に来ています。
2,横浜駅でＪＲに乗り換えた。
1,横浜線が1時間遅れとは予想外だった。
1,横浜線でビニールが付着したため運転停止中なので遅れそう。
3,沖縄で体験ダイビングをして、海がきれいだった。
3,沖縄に三泊四日で旅行に行った。
3,屋台で買ったお好み焼きがなかなか美味しかった。
1,音楽を聴きながら作業をしたけど集中できなかった。
2,仮想通貨で２０万損したと言う友人がいて驚きを隠せなかった。
1,仮免許に落ちて悲しかった。
3,仮免許の試験受かった。
2,何事もなく発表が終わった。
3,加湿器を買う。
3,可愛いお菓子の写真を撮った。
3,可愛いパンダを見に行った。
3,夏になって初めてビールの美味しさを知った。
3,夏の夜が涼しかった。
2,夏休みにインターンに行った。
2,夏休みにひきこもってたら、バイトしなさいと叱咤された。
3,夏休みに祖父の家に遊びに行った。
3,夏休みに北海道へ旅行へ行った。
3,夏休みに友達と地元の花火大会に行った。
3,夏祭りで、浴衣のあの子が可愛かった。
1,夏祭りの日にちを勘違いしていて、無駄足を踏んでしまった。
1,家から学校まで２時間かかる。
3,家で映画鑑賞。
3,家で食べるカレーうどんは染みを気にしなくていいから好き。
2,家で動画をずっと見ていた。
1,家にゴキブリが出た。
2,家に帰ったら親戚が来ていた。
1,家のブルーレイレコーダーが壊れた。
1,家の雨漏りがひどくて大変だった。
1,家の鍵を忘れて家に入れなくなった。
1,家の中がサウナ。
3,家族そろって初詣に行った。
3,家族で回転寿司屋に夕飯を食べに行った。
3,家族で焼き肉を食べに行った。
3,家族で北海道に旅行へ行った。
3,家族旅行で福岡、長崎に行った。
3,暇だったから、ゲーセンに行った。
2,暇だったので本屋に寄った。
2,暇なので散歩に出かけた。
1,河原のゴルフ場完全に水没してる。
1,花粉のせいで一日中くしゃみが止まらなかった。
3,課題が早く終わった。
2,課題の為に論文探し。
2,課題を三つ片付けた。
3,課題を余裕を持って終わらせることが出来た。
3,課題提出にぎりぎり間に合った。
3,会社に提出する企画書ができた。
2,会社に提出する証明写真を撮った。
3,会社のインターンに採用された。
3,会社の内定式に参加した。
1,会社の面接に落ちてしまった。
3,会社見学に行ってモチベーションが上がった。
2,会社説明会に行った。
1,回線に障害が発生していたため、メールが送れなかった。
3,壊れたと思っていた機械が、たたいたら直った。
3,懐かしい友人に会った。
1,海ほたるで大渋滞に巻き込まれた。
1,階段で転んで腕時計を壊してしまった。
2,外国人に道を尋ねられた。
2,咳が全然止まらないから病院に行った。
1,学校からの帰り道で変なおじさんに絡まれた。
1,学校に学生証を忘れてしまった。
2,学校に行った。
1,学校に遅刻した。
1,学校に泊まった。
1,学校の課題が終わらないのでつらい。
1,学校の課題に追われる。
1,学校の階段でつまずいて、怪我をした。
3,学校の備品をこっそり修理していたが、見つかって褒められてしまった。
1,学校へ行ったがだるくて帰る。
3,学校帰りに友達とラーメンを食べた。
2,学食でお昼ご飯を食べた。
1,学食で昼ご飯食べようと思ったら、開いてなかった。
1,学食に久しぶりに行ったが、値段の割に美味しくないと思った。
2,学生に研究室を紹介した。
1,学生証を落として学生課へ取りに行った。
1,学務課に用事があるのにバスに乗ってしまった。
1,楽しみにいていたアプリの配信が延期した。
1,楽器を持って外に出るといつも雨。
1,割りばしのとげが刺さって痛かった。
1,乾燥してきて、肌荒れがすごいことになってきた。
2,寒い日は起床時に布団の温かさから抜け出せない。
3,寒くなってきたので新しいダウンジャケットを買った。
1,寒くなってきて引きこもりがちになっている。
1,寒さに負けて、まだつけないはずの暖房をつけてしまった。
1,甘酒で大やけどし、水ぶくれができた。
3,間に合わないと思ってた電車が間に合った。
1,間違えて興味のない本を買ってしまった。
2,眼科で検診を受けた後、コンタクトレンズを買った。
2,眼科に行き、検査をしてもらった。
1,顔に新しいニキビが出来た。
3,基本情報技術者試験に受かってうれしい。
1,寄り道したから、思ったより帰るのが遅くなった。
3,希望していた会社から内定の電話をもらった。
1,机の高さが合わず、肩が痛くなってしまった。
1,期待していた映画がイマイチだった。
3,期待半分で見た映画が案外面白かった。
3,期末テストで良い点を取ることができた。
1,期末テストの成績が悪かった。
1,帰りが遅くなって、母親に怒られた。
1,帰りに犬のフンを踏んだ。
3,帰りの電車で１時間以上座って寝れた。
1,帰りの電車で寝過ごしてしまった。
1,帰り道が渋滞している。
3,帰り道で手袋を見つけた。
2,帰り道にアメリカンドッグを買って食べた。
2,帰り道のコンビニで買い食い。
2,帰る最中にメールでお使いを頼まれた。
1,帰る途中に突然雨が降ってきた。
1,気が散って勉強が全く進まなかった。
3,気になっていたソフトを買ったので、楽しみ。
3,気になっていた映画を見たが、予想以上に面白かった。
3,気になっていた新刊を買いに行った。
3,記事を読んだ人から感想をいただいた。
1,起きたら午後三時半だったので、愕然とした。
3,喫茶店でケーキを食べた。
1,久しぶりに、電車で寝過ごした。
2,久しぶりにお風呂にじっくり浸かったら、疲れが取れた気がした。
3,久しぶりにカリオストロ見たら面白かった。
3,久しぶりにジェットコースターに乗って楽しかった。
3,久しぶりにダーツをした。
2,久しぶりにパーマをかけた。
3,久しぶりにポテトチップスを食べるとおいしい。
2,久しぶりにラーメン屋さんでラーメンを食べた。
3,久しぶりに飲んだ炭酸が旨い。
3,久しぶりに運動をすると気分がいい。
3,久しぶりに会う友達と飲みに行った。
3,久しぶりに近所のバッティングセンターへ行った。
3,久しぶりに高校のときの友人と会った。
1,久しぶりに自転車乗ったら、タイヤがパンクしてた。
2,久しぶりに車を運転し、緊張した。
3,久しぶりに少し遊ぶ時間ができた。
